gene_name,MNGC,Macrophage,Stroma
Cdk19os,0.0,0.06843175,0.26552875
Cdk2,9.93611375,34.35198925,16.74341325
Cdk20,3.3945644999999995,7.252746999999999,5.99933625
Cdk2ap1,82.01656975,227.53320125,136.71326875
Cdk2ap2,244.49206749999996,179.58868950000002,236.24937675
Cdk3-ps,0.0,1.1751045,0.0313555
Cdk4,165.63969625,368.58755675,255.22223425
Cdk5,36.47843125,59.880970749999996,58.1314285
Cdk5r1,0.54063225,0.79658625,0.2556565
Cdk5r2,0.0,0.0,0.0
Cdk5rap1,5.1983464999999995,12.249352,14.3034855
Cdk5rap2,13.30637625,12.5093035,94.53116375
Cdk5rap3,40.1305865,91.3046945,56.21236825
Cdk6,4.3980855000000005,22.40647925,5.512818
Cdk7,3.6141345,7.3164395,6.3259735
Cdk8,15.1054265,15.11912325,13.963962500000001
Cdk9,69.83039225,135.393233,79.07125249999999
Cdkal1,10.117635499999999,18.620008499999997,8.507483
Cdkl1,0.14759299999999997,0.40788225,0.37867625
Cdkl2,4.29323675,1.106592,2.60630675
Cdkl3,4.1192625,2.855048,2.11375475
Cdkl4,0.092921,0.22751824999999998,0.118014
Cdkl5,0.3521255,0.4849645,0.6079795
Cdkn1a,55.14932725,301.37350675,28.002029999999998
Cdkn1b,4.23221325,11.486564,20.21950725
Cdkn1c,719.774589,64.44945150000001,34.8446765
Cdkn2a,3.27804275,0.66451025,0.11237175
Cdkn2aip,4.14850175,21.9216725,5.50357775
Cdkn2aipnl,20.77326575,55.615178,23.2007805
Cdkn2b,2.599567,48.6661225,21.1442315
Cdkn2c,34.9477225,36.38602475,99.20087600000001
Cdkn2d,19.50903225,55.98546225,33.884525499999995
Cdkn3,0.20545725,6.023113749999999,2.59746375
Cdnf,0.7800042500000001,0.4617065,0.38220725
Cdo1,20.4290015,6.6621025,5.79204925
Cdon,1.11977,1.7981037500000001,0.83163575
Cdpf1,28.832934,32.18618775,51.609443999999996
Cdr1,0.0,0.0,0.0
Cdr2,3.7770725,6.792889,1.04238875
Cdr2l,7.0058057499999995,36.98813825,8.543898
Cdrt4,0.0,0.0,0.0
Cdrt4os1,0.0,0.043254,0.0
Cdrt4os2,0.0,0.0,0.0
Cds1,1.53402625,5.327824,2.917822
Cds2,11.407254250000001,35.885276000000005,4.64942325
Cdsn,0.0,1.8191012500000001,0.89555175
Cdt1,5.990055,13.03031075,5.481164
Cdv3,23.783279,37.76345675,31.656856499999996
Cdx1,0.0,0.09132475,0.0
Cdx2,0.0,0.0,0.0
Cdx4,0.0,0.0,0.0
Cdyl,3.14408475,18.9591125,5.143594
Cdyl2,0.9079865,2.9915452499999997,0.9397055000000001
Ceacam1,6.5545,13.139986,5.8234390000000005
Ceacam10,0.0,0.0,0.0
Ceacam11,0.0,0.0,0.0
Ceacam12,0.013332,0.0,0.0105035
Ceacam13,0.0,0.0,0.0
Ceacam14,0.0,0.0,0.0
Ceacam15,1.3312709999999999,0.06046975,0.455044
Ceacam16,2.4105765000000003,0.17678125,0.2285695
Ceacam18,0.007129,0.07235,0.0200315
Ceacam19,0.7625725000000001,0.09260725,0.0
Ceacam2,0.04774325,0.00947225,0.052759749999999994
Ceacam20,0.05996225,0.00947125,0.044137249999999996
Ceacam3,0.02198875,0.01035225,0.01257425
Ceacam5,0.0,0.0,0.0
Ceacam9,0.0,0.0,0.0
Cebpa,13.979899750000001,23.1894785,13.66269175
Cebpb,750.37587175,2903.02554225,1187.317522
Cebpd,159.08642175,783.085257,63.41997925
Cebpe,0.0122485,0.25310675,0.0
Cebpg,16.26245925,28.3048515,15.585734500000001
Cebpz,10.607496000000001,21.1938255,17.190673
Cebpzos,61.9147525,39.8978425,79.05698724999999
Cecr2,1.131749,2.16509275,1.94520675
Cecr5,12.5064845,21.278564,13.69546025
Cecr6,0.23700549999999998,0.09944975,0.0
Cel,0.0,0.0,0.0
Cela1,13.38040075,11.0397795,8.011584749999999
Cela2a,0.0,0.87946,0.0
Cela3a,0.01043925,0.0,0.0
Cela3b,5.65996875,5.293658,6.10736175
Celf1,16.77866,57.92130825,20.448073
Celf2,23.91818225,44.418857,14.436691
Celf3,2.472466,1.282232,1.81659425
Celf4,1.3163432499999999,1.636057,1.492776
Celf5,0.00471625,0.09457575,0.013944
Celf6,0.00317475,0.11924175000000001,0.0
Celrr,0.0,0.0,0.0
Celsr1,0.133337,1.056031,0.29163275
Celsr2,0.40781825000000005,1.0781960000000002,1.02672875
Celsr3,0.3182125,0.6910942499999999,0.018542
Cemip,1.5150575000000002,8.41841,1.96429975
Cend1,0.91040525,0.11493175,0.0
Cenpa,11.41467725,52.4413475,9.8708155
Cenpb,12.56371425,24.18930375,13.4697775
Cenpc1,14.56103525,9.05038525,13.2062605
Cenpe,1.3445402499999999,2.17388575,0.4363605
Cenpf,2.32956275,4.07202375,1.0248377499999999
Cenph,1.9285445,6.25810775,1.9108232499999998
Cenpi,4.8111809999999995,2.735186,0.69258825
Cenpj,1.50980225,3.45221575,1.4255315
Cenpk,0.90228025,1.718695,1.95088
Cenpl,1.68257125,9.792995999999999,1.60715675
Cenpm,5.175314999999999,14.431714,3.87767675
Cenpn,0.003817,6.173030750000001,1.9343222500000001
Cenpo,1.1504495000000001,8.029302,4.354107000000001
Cenpp,0.6603755,6.4266385,6.711608
Cenpq,4.25521075,8.488920499999999,10.9211585
Cenpt,3.21920225,12.4477935,2.30228225
Cenpu,3.6128605,3.82426175,0.56731225
Cenpv,26.118457749999997,50.6898315,97.6186625
Cenpw,2.9363915,4.0944365000000005,2.146035
Cep104,3.85280325,14.97335875,6.767104
Cep112,2.26271925,6.004574,2.65915075
Cep112os1,0.17007925,0.0080775,0.0018355
Cep112os2,5.20137325,2.332846,2.657859
Cep120,5.25617425,22.91270175,8.12888375
Cep126,0.2762975,1.7006757499999998,0.630406
Cep128,2.7860875,3.29284775,3.3229464999999996
Cep131,18.0369965,23.169086749999998,12.99979275
Cep135,0.15968625,3.95577825,1.5614862500000002
Cep152,0.9356175,2.07627675,0.6399465
Cep162,4.700325,3.21166325,1.14519575
Cep164,6.404313,6.319132,6.3595595
Cep170,3.53012575,12.32093,5.96607825
Cep170b,5.544442,20.38289925,11.7220095
Cep19,9.73565725,15.82901325,9.23979175
Cep192,1.509365,4.25417075,0.75897175
Cep250,9.338963,10.6993315,3.85337475
Cep290,1.1620845,1.314158,1.38136975
Cep295,6.3097822500000005,3.74978325,2.772449
Cep350,5.3352875,4.540307,3.5138907500000003
Cep41,2.58435075,6.42775375,1.71362525
Cep44,7.7314395000000005,15.631870750000001,25.1753065
Cep55,0.0,4.52952825,1.7456365
Cep57,33.170499,23.185734500000002,16.48452125
Cep57l1,8.6130265,6.978694,8.220693
Cep63,11.821533,29.727949499999998,18.44564775
Cep68,5.0571322499999996,22.197996,12.035143750000001
Cep70,16.602785750000002,11.75315825,15.53769375
Cep72,0.4944425,3.63414025,1.785488
Cep76,0.20960225,6.32105275,2.86592325
Cep78,2.4220094999999997,13.15945825,6.2741175
Cep83,5.1892265,15.45964025,3.78078875
Cep83os,0.811181,4.55349275,1.93352325
Cep85,83.7411645,31.2713575,23.56744575
Cep85l,1.3475332500000001,6.3934985,2.03172425
Cep89,21.17767925,28.14705075,21.092587
Cep95,8.62133725,9.083353500000001,9.31482175
Cep97,2.07450125,6.4352365,4.5343029999999995
Cept1,24.608541499999998,28.309532,23.85162975
Cer1,0.026298000000000002,0.0106405,0.017687500000000002
Cercam,6.63880775,31.28919975,15.9051575
Cerk,15.07583825,37.760879,5.056381
Cerkl,3.4075125,1.92376775,0.77615475
Cers1,2.73834775,8.077388,2.3684927499999997
Cers2,114.95975275,186.78926174999998,151.42916400000001
Cers3,0.0,0.0347595,0.0
Cers4,8.276701500000001,27.779801749999997,14.41702925
Cers5,18.140407500000002,83.3108945,43.465734
Cers6,12.2737835,14.95458325,16.63483875
Ces1a,0.0,0.0,0.0
Ces1b,0.0,0.0,0.0
Ces1c,0.0,0.0,0.0
Ces1d,0.642075,4.7900945,1.694463
Ces1e,0.0,0.44823599999999997,0.03902975
Ces1f,0.023803,0.0,0.0
Ces1g,0.01100975,0.0,0.002999
Ces1h,0.0,0.0,0.0
Ces2a,0.0,10.5292445,9.112084750000001
Ces2b,0.6625255,0.7614067499999999,0.60840125
Ces2c,0.0,0.16937125,0.010178
Ces2d-ps,0.0,0.1277395,0.286045
Ces2e,4.50063475,16.63147575,1.38821975
Ces2f,0.0,0.0,0.0
Ces2g,7.29797925,20.188687,14.393732
Ces2h,0.0,0.0,0.0
Ces3a,0.0,0.0,0.0
Ces3b,0.0,0.0,0.0
Ces4a,0.0,0.0,0.0
Ces5a,0.0,1.2426377499999999,0.06702525
Cetn1,0.0,0.0,0.0
Cetn2,56.5412995,48.50199825,59.73918125
Cetn3,97.702203,92.97064825,146.69437775
Cetn4,1.1503982499999998,2.9324977499999996,5.5774145
Cfap126,1.427525,2.59376875,3.1507159999999996
Cfap20,39.663174500000004,62.71756675,65.48157575
Cfap221,0.0,0.0,0.0
Cfap36,29.500641,36.306594,39.539187
Cfap43,2.30766225,21.676899249999998,4.62424775
Cfap44,0.03739575,0.1660245,0.5547095
Cfap45,1.9414,3.76375875,1.16075725
Cfap46,0.11394425000000001,0.219234,0.06791125
Cfap52,0.306865,0.0,0.0
Cfap53,0.08299,0.7743785,0.11042225
Cfap54,0.5176992499999999,0.52345675,1.1361935
Cfap57,0.8386295,0.6890372499999999,0.2991085
Cfap58,0.0,0.0,0.0
Cfap61,0.48441500000000004,0.47730324999999996,0.2770235
Cfap69,0.5122724999999999,2.317352,0.7359690000000001
Cfap70,0.43827875,0.12102525,0.09669675000000001
Cfap74,1.62543075,0.4167785,0.91080975
Cfap97,3.3201525,7.70880625,10.59602475
Cfb,13.45559225,11.4318705,4.85335325
Cfc1,0.0,0.01617,0.0
Cfd,2.02473825,0.0,0.0
Cfdp1,94.73809,115.97089475,166.00998775
Cfh,197.41066725,249.210527,142.433067
Cfhr1,0.2246295,0.1415095,0.20514549999999998
Cfhr2,0.44103525,0.03562675,0.466355
Cfhr3,0.01196825,0.0544325,0.028548
Cfi,0.01283875,0.26351824999999995,0.39863775
Cfl1,1026.88334175,1358.47703925,700.89537625
Cfl2,15.97339975,34.45826475,32.86786
Cflar,42.703523000000004,56.998878000000005,74.74615525
Cfp,70.154294,105.8643045,11.780331499999999
Cftr,0.0,1.48987625,1.1955355
Cga,0.0,0.15487275,0.0
Cggbp1,14.966962500000001,124.460519,38.42861775
Cgn,1.738436,7.879192250000001,3.844818
Cgnl1,5.969953,18.809557499999997,3.52077075
Cgref1,7.1178025,6.67002975,6.296990999999999
Cgrrf1,17.2292065,33.9014385,32.7985135
Ch25h,3.2964015,26.35793075,6.6693940000000005
Chac1,0.0,1.501757,0.23157775
Chac2,9.66767,6.0208385,9.13107
Chad,0.0,0.56390175,0.0
Chadl,4.32496175,10.721596,3.298285
Chaf1a,0.4642845,10.69345475,2.4203799999999998
Chaf1b,7.870336999999999,16.27349975,2.85209375
Champ1,2.0434799999999997,15.055248500000001,11.09506775
Chat,0.041784749999999996,0.0,0.0
Chchd1,123.67540675000001,105.2319815,206.4024035
Chchd10,187.04858325,446.90550125,813.45143375
Chchd2,575.09946875,902.480828,991.2233255
Chchd3,24.5475805,72.2511585,41.50236075
Chchd4,9.51146,22.7773905,28.770447
Chchd5,18.21641,13.267927499999999,26.781448750000003
Chchd6,33.6118575,24.16850025,22.0980545
Chchd7,97.20785674999999,79.07087725,102.62126575
Chd1,6.854468499999999,32.0128565,10.71088975
Chd1l,6.82806375,17.741893,2.588699
Chd2,14.90569975,13.90907925,15.708378249999999
Chd3,37.90697025,21.8561285,27.95407
Chd3os,3.5011955000000006,6.19541225,6.0764267499999995
Chd4,16.44258075,27.145908,20.9836915
Chd5,0.06141,0.0,0.035986
Chd6,14.7825815,11.06443925,15.462979999999998
Chd7,23.31650275,14.56975275,2.55778575
Chd8,5.6753195000000005,5.55406725,7.183505
Chd9,2.66898275,2.5001272500000002,1.99084325
Chdh,0.19374624999999998,0.94331875,1.2497235
Chek1,3.496772,5.7342135,6.130431
Chek2,116.43934825000001,14.64155725,32.436116
Cherp,7.1227305,45.61347275,14.897561
Chfr,7.001016249999999,20.78400775,8.477217999999999
Chga,0.0054955,0.0283665,0.42890275
Chgb,0.0,0.129736,0.0
Chia1,0.019739,0.0,0.0
Chic1,0.737225,0.6800809999999999,1.80795825
Chic2,44.71776375,118.57590125,43.62776425
Chid1,10.54967875,25.845531,9.094516
Chil1,0.0,0.16161825000000002,0.244294
Chil3,0.0,4.622954249999999,0.0
Chil4,0.0,0.0,0.0
Chil5,0.0,0.14224425,0.0
Chil6,0.0,0.0,0.0
Chit1,0.0,0.0,0.28688725
Chka,19.275292,75.12955925,47.3740005
Chkb,118.69291525,62.54254625,96.03951525000001
Chl1,0.069053,0.073587,0.020542
Chm,2.3266605,8.53885475,3.7857390000000004
Chml,0.463788,1.496178,0.5772160000000001
Chmp1a,48.5515355,145.09791975000002,58.137859750000004
Chmp2a,238.48374525,229.5970935,286.08693
Chmp2b,23.727955,88.44655925,44.1554895
Chmp3,39.63278575,60.28763125,52.1438135
Chmp4b,16.3439845,8.344902999999999,14.36028875
Chmp4c,0.14155900000000002,0.536448,0.26050075000000006
Chmp5,56.0494535,90.4859865,92.5448905
Chmp6,28.097589,88.86769075000001,45.77881825
Chmp7,19.51548075,69.68897100000001,31.3575545
Chn1,1.0990245,8.3108205,4.05415025
Chn1os1,0.0,0.0,0.0
Chn1os3,0.0613065,0.278162,0.39396775
Chn2,7.3005595,29.291252,6.0449892499999995
Chodl,0.0,0.5751405,0.0
Chordc1,15.568712999999999,25.8647965,20.87101475
Chp1,42.4709325,42.636753750000004,38.888034250000004
Chp2,6.188496,28.088746999999998,5.415335499999999
Chpf,25.33350625,102.40328975,45.72832375
Chpf2,18.893577,45.914660999999995,11.307620499999999
Chpt1,42.203593,63.436909500000006,67.47432825
Chrac1,82.7657355,64.8366745,86.80248399999999
Chrd,0.54838625,1.66505675,0.44241175
Chrdl1,1.6198112500000001,7.376530499999999,1.406736
Chrdl2,0.0,0.19939025,1.3853119999999999
Chrm1,0.452657,0.229005,0.307101
Chrm2,0.0,0.07309475,0.0
Chrm3,2.01780925,1.46031525,4.14844725
Chrm4,1.19608125,2.9532299999999996,1.26389975
Chrm5,0.0,0.0,0.0
Chrna1,0.49448575,0.16208050000000002,0.235937
Chrna10,0.003287,0.0,0.0
Chrna1os,4.227485,4.34414575,13.758791
Chrna2,0.0190735,1.084456,0.28784950000000004
Chrna3,0.0,0.0,0.0
Chrna4,2.8880392500000003,2.0266657500000003,5.07998625
Chrna5,0.009670999999999999,0.134622,0.053494
Chrna6,0.0,0.0,0.0
Chrna7,0.0,0.73245425,0.1858735
Chrna9,0.0,0.0,0.0
Chrnb1,1.68485825,9.312366,3.80897225
Chrnb2,0.3781515,0.1139955,0.149396
Chrnb3,0.0,0.0,0.0
Chrnb4,0.11312425000000001,0.07627525,0.08179625
Chrnd,0.021495,0.00957975,0.01201325
Chrne,0.54041975,0.06491175,0.0
Chrng,0.0,0.0,0.0
Chst1,3.0581812499999996,5.6308365,3.233425
Chst10,4.33030125,2.2004212499999998,5.69511075
Chst11,2.03110175,4.3130982499999995,5.73703325
Chst12,22.24283275,44.14675925,11.2638085
Chst13,0.0,0.12708425,0.0
Chst14,7.99245375,31.1261785,11.398176
Chst15,4.79514575,23.06215275,1.6235415
Chst2,3.615599,15.354279,4.781104999999999
Chst3,0.48833950000000004,3.1377947500000003,0.46196125000000005
Chst4,0.0,3.86008125,3.80163825
Chst5,0.0,0.0,0.0
Chst7,3.33858025,19.750708,5.66105575
Chst8,5.61855825,27.083079500000004,7.0530275
Chst9,0.0,0.94458975,0.5318745
Chsy1,10.18225,34.396703,9.96037325
Chsy3,0.21785,2.490937,0.0
Chtf18,3.1104575000000003,7.64732,1.3218794999999999
Chtf8,7.60699725,47.063675,12.05449125
Chtop,36.986894500000005,96.79801725,55.123377000000005
Chuk,24.999978000000002,27.02417525,19.042281250000002
Churc1,204.60235125,98.9621275,242.48678875
Ciao1,41.01506775,63.403218249999995,64.40943325
Ciapin1,55.822661499999995,127.02265775000001,84.29799525
Ciart,3.47625825,4.722082,6.649062
Cib1,86.37393175,62.88571975000001,99.224619
Cib2,8.636935750000001,8.71263375,6.81369775
Cib3,0.48665425,0.17525875000000002,1.0288789999999999
Cib4,0.0,0.0,0.01133325
Cic,24.63319,8.850308,11.461830500000001
Cidea,0.0,0.345133,0.0
Cideb,0.322674,0.363495,0.0
Cidec,0.0,0.0,0.0
Ciita,4.8262072499999995,3.61321775,0.75280225
Cilp,3.06390975,1.952294,0.5352195
Cilp2,0.0,0.78564875,0.1659195
Cinp,12.5514185,16.5515745,16.118938999999997
Cipc,12.246097,16.98916225,6.306688749999999
Cir1,14.44668975,9.523168,19.882070499999998
Cirbp,69.156284,219.08024675000001,111.523833
Cirh1a,9.229497,34.06730525,21.11742125
Cisd1,42.1793555,64.48664725,82.1902945
Cisd2,18.14241875,26.302003499999998,23.73180875
Cisd3,33.28184175,45.624345,128.4601945
Cish,2.786401,35.9824635,28.118785250000002
Cit,9.66243975,3.94474175,0.8587845000000001
Cited1,8.87040225,21.652692,82.71358400000001
Cited2,60.391208500000005,252.25571975,188.6806495
Cited4,8.63684275,203.483351,73.30652549999999
Ciz1,38.35084175,81.2541615,31.800476
Ck-ps1,0.05643575,0.12266525,0.0317545
Ckap2,0.7905917499999999,5.05774275,0.69432775
Ckap2l,1.03228425,7.884379,1.18131225
Ckap4,39.24256975,108.46906625,43.5115395
Ckap5,6.669791,16.59148725,12.428744
Ckb,399.15944675000003,670.0857257499999,158.56372125000001
Cklf,53.00683025,42.29234075,104.38888525
Ckm,0.0,0.88907125,0.22595425
Ckmt1,0.0,1.2281275,0.60636175
Ckmt2,0.0,0.0,0.0
Cks1b,36.93502325,67.525982,52.694624000000005
Cks1brt,0.014088,0.07484824999999999,0.0491645
Cks2,20.57624475,49.356488500000005,20.92425
Clasp1,3.797491,13.4213585,3.2065659999999996
Clasp2,2.67654975,16.670672,5.57703175
Clasrp,22.855547,45.79097175,22.127705
Clca1,0.0,0.0,0.0429515
Clca2,0.136165,0.853499,0.036182
Clca3a1,1.3573517499999999,5.2589250000000005,0.8969262499999999
Clca3a2,0.429301,0.23214475,1.3260939999999999
Clca3b,0.0,0.0,0.001683
Clca4a,0.0,0.0,0.0
Clca4b,0.0,0.0,0.0
Clca4c-ps,0.0,0.0,0.0
Clcc1,46.419323500000004,65.41612975000001,49.81071225
Clcf1,5.3358532499999995,9.1714355,3.84893175
Clcn1,0.0,0.29114925,0.0
Clcn2,2.3953510000000002,21.9284545,18.6407685
Clcn3,2.53624025,21.43469525,10.036925
Clcn4-2,18.8892965,40.977614,21.14117925
Clcn5,1.8215712500000003,5.9511970000000005,3.552072
Clcn6,1.6943017500000002,5.69189725,2.316728
Clcn7,49.0374715,37.264961,14.62973025
Clcnka,0.0,0.0,0.0
Clcnkb,0.0,0.0,0.0
Cldn1,1.88113375,6.2529645,4.742733
Cldn10,10.59372675,6.85949525,5.241645
Cldn11,8.44979525,0.79341975,0.623684
Cldn12,3.639343,9.04008825,6.168651
Cldn13,0.0,0.0,0.0
Cldn14,0.0,0.0,0.0
Cldn15,4.63689025,11.63618875,14.681877
Cldn16,0.0,0.0,0.0
Cldn17,0.0,0.0,0.0
Cldn18,0.0,1.45641825,8.838698500000001
Cldn19,0.003377,0.0,0.0
Cldn2,0.0,0.10981025,0.0
Cldn20,0.0,0.1251765,0.0
Cldn21,0.0,0.0,0.0
Cldn22,0.0,0.54337475,0.0
Cldn23,0.67645875,0.63035125,0.0
Cldn24,0.01651625,0.0,0.0147695
Cldn3,0.0,32.6131965,20.4044195
Cldn34-ps,0.0,0.0,0.0
Cldn34a,0.0,0.0,0.0
Cldn34b1,0.0,0.0,0.0
Cldn34b2,0.0,0.0,0.0
Cldn34b3,0.0,0.0,0.0
Cldn34b4,0.0,0.0,0.0
Cldn34c1,4.46113575,5.183847999999999,3.06488675
Cldn34c2,0.0,0.0,0.0
Cldn34c3,0.0,0.0,0.0
Cldn34c4,0.0,0.0,0.0
Cldn34d,0.0,0.0,0.0
Cldn4,0.03029625,2.77724475,0.11245725
Cldn5,153.334238,804.659,69.045509
Cldn6,0.0,0.397773,0.0
Cldn7,0.0,3.598574,3.03402
Cldn8,0.0,0.08418,0.11877825
Cldn9,0.0,0.0,0.0
Cldnd1,21.1244705,82.73722025000001,40.560866000000004
Cldnd2,0.0,0.21927075000000001,0.116233
Clec10a,13.2265755,27.83191175,6.69624125
Clec11a,2.6836145,1.6260795,5.04515975
Clec12a,38.40763325,32.0169945,15.92178475
Clec12b,0.160491,0.30088475,0.0
Clec14a,12.668838749999999,53.005292749999995,5.14779325
Clec16a,7.73524325,12.2173675,6.93731625
Clec18a,0.00279375,0.132162,0.626846
Clec1a,9.85849325,14.4845845,5.383946
Clec1b,23.080519250000002,3.17574375,3.10629
Clec2d,13.281768750000001,3.80016775,5.759931
Clec2e,0.0,0.0326325,0.042464
Clec2f,1.5088535,0.0,0.0
Clec2g,0.318639,0.014841,0.0073305
Clec2h,0.19904850000000002,0.0590445,0.3526095
Clec2i,2.0733575,1.853151,0.23859075000000002
Clec2j,0.0,0.0,0.0
Clec2l,0.0794525,12.4234675,4.871519500000001
Clec3a,0.0,0.0,0.0
Clec3b,7.093928249999999,0.42922175,0.0
Clec4a1,5.2579955,5.2588965,4.80028475
Clec4a2,33.77927,18.3542995,6.1114055
Clec4a3,46.82247175,22.90664725,22.294728499999998
Clec4a4,0.0,0.44094374999999997,0.0
Clec4b1,8.845278500000001,8.66027175,15.591797499999998
Clec4b2,0.0,0.0,0.0
Clec4d,61.712809,4.35643,1.68180475
Clec4e,4.35185375,3.5949780000000002,0.0
Clec4f,0.0,0.0,0.0
Clec4g,0.0,0.1317465,0.01072475
Clec4n,35.63245475,22.1150615,8.9681055
Clec5a,7.49213025,3.5780435,1.703868
Clec7a,210.50395,55.65971,10.82902375
Clec9a,5.59357125,1.61688725,1.37101125
Clgn,0.03059175,0.02072625,0.0
Clhc1,0.19839725,0.0,0.0
Clic1,241.2269535,279.80593150000004,130.485255
Clic3,0.0,6.109236,6.917082000000001
Clic4,38.37345675,255.13440075,23.9400845
Clic5,2.6123015,5.9107145,1.0388865
Clic6,0.0,0.050888,0.22163
Clint1,14.568085,107.82457975,35.930428750000004
Clip1,20.618617,51.4751835,22.9892985
Clip2,1.05026975,2.65683725,0.62565625
Clip3,8.45853225,18.08092625,9.847022
Clip4,0.298582,2.9601290000000002,1.4041385
Clk1,85.808805,85.02018825,97.55747975
Clk2,44.68960875,41.00986425,33.940312
Clk3,38.8293235,70.725189,35.06264425
Clk4,48.32655825,51.36374425,37.35443475
Clmn,0.41739400000000004,0.24861975,0.357366
Clmp,2.74782675,10.2212995,4.43091875
Cln3,100.53021125000001,71.36025275,46.552687750000004
Cln5,14.7649015,34.7914295,15.20963225
Cln6,10.66434525,16.37177175,15.03169075
Cln8,27.483408500000003,66.34483125,11.54710625
Clnk,0.23274025,0.083442,0.30971175
Clnkos,0.0,0.0,0.0
Clns1a,32.06749475,81.10574249999999,46.907317
Clock,2.7542694999999995,7.58391575,5.2335555
Clp1,5.0021895,17.38196,10.464423
Clpb,12.9289405,45.57502825,34.1598005
Clpp,63.6631965,80.186539,157.11487025
Clps,0.0,0.8150505,0.0
Clpsl2,0.0,0.0,0.0
Clptm1,21.037473000000002,94.20972275,41.23835
Clptm1l,48.000222,119.1210825,58.6323295
Clpx,11.02149875,48.54065675,22.42424025
Clrn1,0.1101715,0.21417450000000002,0.0908245
Clrn2,0.0,0.0,0.0
Clrn3,0.0,0.0,0.0
Clspn,0.059943750000000004,2.11363175,0.129261
Clstn1,26.23528275,131.24104725,37.26393025
Clstn2,1.13352125,2.07998975,1.47643975
Clstn3,2.60392825,31.1645605,24.83340225
Clta,232.2393515,289.50035775000003,175.469415
Cltb,49.112477,88.35399625,65.86775475
Cltc,33.19985575,118.87493875000001,37.63378925
Clu,492.81576625,1345.38598275,1427.92546425
Cluap1,3.62068925,14.579504,28.229117000000002
Cluh,11.009491,40.40061975,15.1851625
Clvs1,0.0,0.017289,0.0
Clvs2,0.1060705,0.03185425,0.058724
Clybl,27.98535425,34.839262,60.975152
Cma1,55.71543125,4.020201,53.783682
Cma2,0.0,0.0,0.0
Cmah,2.1453189999999998,0.97105925,0.7090430000000001
Cmas,24.54804425,82.24078475,34.958054000000004
Cmbl,26.3695655,25.519581,87.26447275000001
Cmc1,20.9079055,17.81873175,38.803388749999996
Cmc2,42.81250375,38.96618,85.09301775
Cmip,23.44704925,36.845127250000004,15.139968249999999
Cmklr1,3.91373475,2.1823895,0.6857599999999999
Cml1,12.9083295,12.188599,55.24206225
Cml2,0.0,0.11252224999999999,0.2761425
Cml3,0.8461365000000001,0.29735049999999996,2.158659
Cml5,4.4692035,0.104657,0.70646225
Cmpk1,37.02913,67.76250875,36.091871
Cmpk2,3.9896652500000003,23.411115000000002,5.23680625
Cmss1,11.793569250000001,27.211519,37.41742175
Cmtm1,4.23259625,1.00248125,12.528985249999998
Cmtm2a,8.88682975,2.0038595,21.87276575
Cmtm2b,0.0,0.08108625,0.635166
Cmtm3,181.43260025,220.020885,200.28229025
Cmtm4,1.95030525,1.19185075,1.857752
Cmtm5,0.0,0.13356925,0.313033
Cmtm6,18.9301225,104.3258245,32.0892515
Cmtm7,74.644643,97.35594775000001,49.10117325
Cmtm8,10.633918999999999,33.194027500000004,5.26997975
Cmtr1,21.5051365,72.7706305,31.7426505
Cmtr2,1.2214192499999998,4.53221175,2.211486
Cmya5,0.45249275,0.16345475,0.16333699999999998
Cnbd1,0.0,0.0,0.0
Cnbd2,6.6799807499999995,4.10162175,3.4321599999999997
Cnbp,254.21678525,555.2037250000001,493.63642775
Cndp1,0.4097495,0.345411,0.29185225000000004
Cndp2,73.66976725,133.96874925,25.482131250000002
Cnep1r1,13.941383,20.338835,24.650026500000003
Cnfn,0.0,0.0,0.0
Cnga1,0.20150825,0.026608,0.11348174999999999
Cnga2,0.0,0.0,0.0
Cnga3,0.14458149999999997,0.023550750000000002,0.06600600000000001
Cnga4,0.56182625,0.0,0.17691325
Cngb1,2.80835775,3.79949525,15.81404675
Cngb3,0.0,0.0,0.0
Cnih1,33.2575595,54.1403175,61.84463175
Cnih2,0.01825325,2.2733775,1.2338909999999998
Cnih3,0.02915125,0.024362,0.015789249999999998
Cnih4,49.40641125,36.23275075,62.798802
Cnksr1,0.0,1.2229115,0.9067492500000001
Cnksr2,0.00741275,0.1514865,0.0030155
Cnksr3,2.310234,14.860422000000002,5.03108075
Cnn1,11.709947,80.45469675,8.1763725
Cnn2,87.57193925,213.9754625,57.64261175
Cnn3,115.064958,437.22210025,273.279743
Cnnm1,0.1376895,2.11070625,3.556405
Cnnm2,1.587621,17.362676,3.43077275
Cnnm3,7.590370249999999,27.50267725,10.480162250000001
Cnnm4,0.29690125,0.7317502499999999,0.351635
Cnot1,3.8834165,24.35861175,6.71823775
Cnot10,18.52648,43.2655605,16.529746
Cnot11,12.891374249999998,19.742211500000003,12.185439
Cnot2,13.45235675,39.7360745,32.727797
Cnot3,15.00823175,31.35890875,20.498993749999997
Cnot4,9.9393435,13.4714575,12.163928
Cnot6,6.9845065,45.30364725,15.565620249999998
Cnot6l,10.041399,7.6082047500000005,6.0863585
Cnot7,21.1770535,57.009378,34.1229825
Cnot8,30.709062,63.43438225,38.606693750000005
Cnp,22.27869225,50.07712475,15.206080499999999
Cnppd1,59.84108825,72.58965375,27.843726
Cnpy1,0.0,2.001146,0.0
Cnpy2,215.03440725,164.0614205,415.681784
